time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
3371	0.000000	0.000000	0.000000	-0.090469	0.469937	-0.208125	-0.392955	-0.683238	-0.838827
3372	0.000000	0.000000	0.000000	-0.112096	0.558881	-0.231495	-0.393280	-0.681905	-0.839177
3373	0.000000	0.000000	0.000000	-0.090594	0.469551	-0.207927	-0.393280	-0.681905	-0.839177
3374	0.000000	0.000000	0.000000	-0.073961	0.407196	-0.197421	-0.393280	-0.681905	-0.839177
3375	0.000000	0.000000	0.000000	-0.097266	0.503022	-0.222720	-0.393604	-0.680571	-0.839527
3376	0.000000	0.000000	0.000000	-0.090783	0.469495	-0.207876	-0.393604	-0.680571	-0.839527
3377	0.000000	0.000000	0.000000	-0.090774	0.469448	-0.207855	-0.393604	-0.680571	-0.839527
3378	0.000000	0.000000	0.000000	-0.097365	0.502424	-0.222428	-0.393929	-0.679239	-0.839877
3379	0.000000	0.000000	0.000000	-0.090973	0.469439	-0.207825	-0.393929	-0.679239	-0.839877
3380	0.000000	0.000000	0.000000	-0.091040	0.469789	-0.207980	-0.393929	-0.679239	-0.839877
3381	0.000000	0.000000	0.000000	-0.086610	0.355893	-0.093516	-0.393929	-0.679239	-0.839877
3382	0.000000	0.000000	0.000000	-0.097704	0.502455	-0.222428	-0.394000	-0.677535	-0.841591
3383	0.000000	0.000000	0.000000	-0.074664	0.407638	-0.197594	-0.394000	-0.677535	-0.841591
3384	0.000000	0.000000	0.000000	-0.069696	0.380513	-0.184446	-0.394000	-0.677535	-0.841591
3385	0.000000	0.000000	0.000000	-0.069700	0.380536	-0.184457	-0.394000	-0.677535	-0.841591
3386	0.000000	0.000000	0.000000	-0.074699	0.406883	-0.197210	-0.394326	-0.676203	-0.841941
3387	0.000000	0.000000	0.000000	-0.074813	0.407506	-0.197512	-0.394326	-0.676203	-0.841941
3388	0.000000	0.000000	0.000000	-0.074755	0.407190	-0.197359	-0.394326	-0.676203	-0.841941
3389	0.000000	0.000000	0.000000	-0.069827	0.380346	-0.184348	-0.394326	-0.676203	-0.841941
3390	0.000000	0.000000	0.000000	-0.074900	0.407032	-0.197263	-0.394653	-0.674871	-0.842290
3391	0.000000	0.000000	0.000000	-0.074898	0.407023	-0.197259	-0.394653	-0.674871	-0.842290
3392	0.000000	0.000000	0.000000	-0.069971	0.380248	-0.184283	-0.394653	-0.674871	-0.842290
3393	0.000000	0.000000	0.000000	-0.048278	0.291349	-0.160942	-0.394653	-0.674871	-0.842290
3394	0.000000	0.000000	0.000000	-0.051673	0.311832	-0.172257	-0.394653	-0.674871	-0.842290
3395	0.000000	0.000000	0.000000	-0.051677	0.311859	-0.172272	-0.394653	-0.674871	-0.842290
3396	0.000000	0.000000	0.000000	-0.069988	0.285135	-0.074789	-0.394981	-0.673540	-0.842639
3397	0.000000	0.000000	0.000000	-0.065409	0.266480	-0.069895	-0.394981	-0.673540	-0.842639
3398	0.000000	0.000000	0.000000	-0.065392	0.266411	-0.069877	-0.394981	-0.673540	-0.842639
3399	0.000000	0.000000	0.000000	-0.070047	0.285375	-0.074851	-0.394981	-0.673540	-0.842639
3400	0.000000	0.000000	0.000000	-0.046751	0.190300	-0.049904	-0.394981	-0.673540	-0.842639
3401	0.000000	0.000000	0.000000	-0.043631	0.177603	-0.046574	-0.394981	-0.673540	-0.842639
3402	0.000000	0.000000	0.000000	-0.046776	0.190403	-0.049931	-0.394981	-0.673540	-0.842639
3403	0.000000	0.000000	0.000000	-0.043655	0.177699	-0.046600	-0.394981	-0.673540	-0.842639
3404	0.000000	0.000000	0.000000	-0.028696	0.216879	-0.147426	-0.395055	-0.671838	-0.844352
3405	0.000000	0.000000	0.000000	-0.028670	0.216682	-0.147293	-0.395055	-0.671838	-0.844352
3406	0.000000	0.000000	0.000000	-0.026758	0.202232	-0.137470	-0.395055	-0.671838	-0.844352
3407	0.000000	0.000000	0.000000	-0.028669	0.216673	-0.147286	-0.395055	-0.671838	-0.844352
3408	0.000000	0.000000	0.000000	-0.028644	0.216491	-0.147163	-0.395055	-0.671838	-0.844352
3409	0.000000	0.000000	0.000000	-0.028669	0.216673	-0.147286	-0.395055	-0.671838	-0.844352
3410	0.000000	0.000000	0.000000	-0.005287	0.121669	-0.122456	-0.395055	-0.671838	-0.844352
3411	0.000000	0.000000	0.000000	-0.004935	0.113567	-0.114301	-0.395055	-0.671838	-0.844352
3412	0.000000	0.000000	0.000000	-0.004931	0.113476	-0.114209	-0.395055	-0.671838	-0.844352
3413	0.000000	0.000000	0.000000	-0.005283	0.121561	-0.122347	-0.395055	-0.671838	-0.844352
3414	0.000000	0.000000	0.000000	-0.004933	0.113519	-0.114253	-0.395055	-0.671838	-0.844352
3415	0.000000	0.000000	0.000000	0.011968	0.138251	-0.205244	-0.394801	-0.671467	-0.845716
3416	0.000000	0.000000	0.000000	0.012781	0.147647	-0.219193	-0.394801	-0.671467	-0.845716
3417	0.000000	0.000000	0.000000	0.011967	0.138240	-0.205227	-0.394801	-0.671467	-0.845716
3418	0.000000	0.000000	0.000000	0.011964	0.138201	-0.205170	-0.394801	-0.671467	-0.845716
3419	0.000000	0.000000	0.000000	0.016901	0.024740	-0.091000	-0.394801	-0.671467	-0.845716
3420	0.000000	0.000000	0.000000	0.016908	0.024750	-0.091036	-0.394801	-0.671467	-0.845716
3421	0.000000	0.000000	0.000000	0.016908	0.024750	-0.091038	-0.394801	-0.671467	-0.845716
3422	0.000000	0.000000	0.000000	0.016893	0.024728	-0.090957	-0.394801	-0.671467	-0.845716
3423	0.000000	0.000000	0.000000	0.033778	0.049508	-0.182075	-0.394548	-0.671096	-0.847081
3424	0.000000	0.000000	0.000000	0.033752	0.049471	-0.181939	-0.394548	-0.671096	-0.847081
3425	0.000000	0.000000	0.000000	0.033756	0.049477	-0.181961	-0.394548	-0.671096	-0.847081
3426	0.000000	0.000000	0.000000	0.036144	0.052977	-0.194831	-0.394548	-0.671096	-0.847081
3427	0.000000	0.000000	0.000000	0.036163	0.053004	-0.194932	-0.394548	-0.671096	-0.847081
3428	0.000000	0.000000	0.000000	0.054106	0.079409	-0.291990	-0.394296	-0.670725	-0.848446
3429	0.000000	0.000000	0.000000	0.036035	0.052958	-0.194695	-0.394296	-0.670725	-0.848446
3430	0.000000	0.000000	0.000000	0.036205	0.053208	-0.195613	-0.394296	-0.670725	-0.848446
3431	0.000000	0.000000	0.000000	0.033764	0.049621	-0.182426	-0.394296	-0.670725	-0.848446
3432	0.000000	0.000000	0.000000	0.033683	0.049502	-0.181989	-0.394296	-0.670725	-0.848446
3433	0.000000	0.000000	0.000000	0.033693	0.049517	-0.182044	-0.394296	-0.670725	-0.848446
3434	0.000000	0.000000	0.000000	0.033681	0.049499	-0.181978	-0.394296	-0.670725	-0.848446
3435	0.000000	0.000000	0.000000	0.050486	0.074295	-0.273092	-0.394044	-0.670353	-0.849811
3436	0.000000	0.000000	0.000000	0.050497	0.074311	-0.273152	-0.394044	-0.670353	-0.849811
3437	0.000000	0.000000	0.000000	0.035987	0.053028	-0.194887	-0.394044	-0.670353	-0.849811
3438	0.000000	0.000000	0.000000	0.035978	0.053016	-0.194841	-0.394044	-0.670353	-0.849811
3439	0.000000	0.000000	0.000000	0.053952	0.079608	-0.292522	-0.393793	-0.669981	-0.851177
3440	0.000000	0.000000	0.000000	0.050382	0.074341	-0.273166	-0.393793	-0.669981	-0.851177
3441	0.000000	0.000000	0.000000	0.050379	0.074336	-0.273149	-0.393793	-0.669981	-0.851177
3442	0.000000	0.000000	0.000000	0.050382	0.074341	-0.273166	-0.393793	-0.669981	-0.851177
3443	0.000000	0.000000	0.000000	0.033583	0.049619	-0.182293	-0.393793	-0.669981	-0.851177
3444	0.000000	0.000000	0.000000	0.050326	0.074457	-0.273498	-0.393542	-0.669609	-0.852543
3445	0.000000	0.000000	0.000000	0.050262	0.074362	-0.273152	-0.393542	-0.669609	-0.852543
3446	0.000000	0.000000	0.000000	0.050277	0.074385	-0.273234	-0.393542	-0.669609	-0.852543
3447	0.000000	0.000000	0.000000	0.071635	0.106126	-0.389761	-0.393292	-0.669237	-0.853909
3448	0.000000	0.000000	0.000000	0.071620	0.106103	-0.389677	-0.393292	-0.669237	-0.853909
3449	0.000000	0.000000	0.000000	0.053715	0.079684	-0.292600	-0.393292	-0.669237	-0.853909
3450	0.000000	0.000000	0.000000	0.050159	0.074410	-0.273231	-0.393292	-0.669237	-0.853909
3451	0.000000	0.000000	0.000000	0.071659	0.106446	-0.390801	-0.393042	-0.668865	-0.855276
3452	0.000000	0.000000	0.000000	0.066876	0.099341	-0.364717	-0.393042	-0.668865	-0.855276
3453	0.000000	0.000000	0.000000	0.066890	0.099363	-0.364798	-0.393042	-0.668865	-0.855276
3454	0.000000	0.000000	0.000000	0.050056	0.074457	-0.273310	-0.393042	-0.668865	-0.855276
3455	0.000000	0.000000	0.000000	0.071339	0.106257	-0.389974	-0.392793	-0.668492	-0.856642
3456	0.000000	0.000000	0.000000	0.071341	0.106259	-0.389982	-0.392793	-0.668492	-0.856642
3457	0.000000	0.000000	0.000000	0.083250	0.124166	-0.455622	-0.392544	-0.668119	-0.858010
3458	0.000000	0.000000	0.000000	0.071184	0.106313	-0.390046	-0.392544	-0.668119	-0.858010
3459	0.000000	0.000000	0.000000	0.066517	0.099343	-0.364474	-0.392544	-0.668119	-0.858010
3460	0.000000	0.000000	0.000000	0.089007	0.133110	-0.488277	-0.392296	-0.667746	-0.859377
3461	0.000000	0.000000	0.000000	0.083077	0.124242	-0.455745	-0.392296	-0.667746	-0.859377
3462	0.000000	0.000000	0.000000	0.066445	0.099504	-0.364939	-0.392296	-0.667746	-0.859377
3463	0.000000	0.000000	0.000000	0.088569	0.132814	-0.487023	-0.392049	-0.667373	-0.860745
3464	0.000000	0.000000	0.000000	0.088683	0.132986	-0.487652	-0.392049	-0.667373	-0.860745
3465	0.000000	0.000000	0.000000	0.088577	0.133188	-0.488227	-0.391802	-0.666999	-0.862113
3466	0.000000	0.000000	0.000000	0.088539	0.133131	-0.488017	-0.391802	-0.666999	-0.862113
3467	0.000000	0.000000	0.000000	0.088541	0.133134	-0.488027	-0.391802	-0.666999	-0.862113
3468	0.000000	0.000000	0.000000	0.106053	0.159682	-0.585246	-0.391555	-0.666626	-0.863481
3469	0.000000	0.000000	0.000000	0.088279	0.133101	-0.487740	-0.391555	-0.666626	-0.863481
3470	0.000000	0.000000	0.000000	0.105939	0.159946	-0.586010	-0.391309	-0.666252	-0.864850
3471	0.000000	0.000000	0.000000	0.087970	0.132996	-0.487191	-0.391309	-0.666252	-0.864850
3472	0.000000	0.000000	0.000000	0.105693	0.160009	-0.586044	-0.391064	-0.665878	-0.866219
3473	0.000000	0.000000	0.000000	0.105622	0.159903	-0.585652	-0.391064	-0.665878	-0.866219
3474	0.000000	0.000000	0.000000	0.105535	0.160208	-0.586569	-0.390819	-0.665503	-0.867589
3475	0.000000	0.000000	0.000000	0.098499	0.149527	-0.547462	-0.390819	-0.665503	-0.867589
3476	0.000000	0.000000	0.000000	0.105517	0.160180	-0.586468	-0.390819	-0.665503	-0.867589
3477	0.000000	0.000000	0.000000	0.114794	0.174501	-0.638792	-0.390574	-0.665129	-0.868958
3478	0.000000	0.000000	0.000000	0.114843	0.175055	-0.640601	-0.390331	-0.664754	-0.870328
3479	0.000000	0.000000	0.000000	0.114655	0.174770	-0.639556	-0.390331	-0.664754	-0.870328
3480	0.000000	0.000000	0.000000	0.114312	0.174725	-0.639174	-0.390087	-0.664379	-0.871699
3481	0.000000	0.000000	0.000000	0.114360	0.174799	-0.639444	-0.390087	-0.664379	-0.871699
3482	0.000000	0.000000	0.000000	0.130557	0.199831	-0.730891	-0.389845	-0.664004	-0.873069
3483	0.000000	0.000000	0.000000	0.114251	0.175114	-0.640377	-0.389845	-0.664004	-0.873069
3484	0.000000	0.000000	0.000000	0.130538	0.200353	-0.732548	-0.389602	-0.663628	-0.874440
3485	0.000000	0.000000	0.000000	0.113978	0.175178	-0.640393	-0.389602	-0.663628	-0.874440
3486	0.000000	0.000000	0.000000	0.130191	0.200374	-0.732375	-0.389361	-0.663253	-0.875811
3487	0.000000	0.000000	0.000000	0.113671	0.175190	-0.640217	-0.389361	-0.663253	-0.875811
3488	0.000000	0.000000	0.000000	0.121179	0.187280	-0.684166	-0.389119	-0.662877	-0.877183
3489	0.000000	0.000000	0.000000	0.121195	0.187304	-0.684254	-0.389119	-0.662877	-0.877183
3490	0.000000	0.000000	0.000000	0.138517	0.214372	-0.783004	-0.388879	-0.662501	-0.878555
3491	0.000000	0.000000	0.000000	0.138187	0.214457	-0.783047	-0.388639	-0.662125	-0.879927
3492	0.000000	0.000000	0.000000	0.120811	0.187752	-0.685421	-0.388639	-0.662125	-0.879927
3493	0.000000	0.000000	0.000000	0.137908	0.214621	-0.783377	-0.388399	-0.661748	-0.881299
3494	0.000000	0.000000	0.000000	0.120496	0.187786	-0.685311	-0.388399	-0.661748	-0.881299
3495	0.000000	0.000000	0.000000	0.137412	0.214447	-0.782475	-0.388160	-0.661372	-0.882672
3496	0.000000	0.000000	0.000000	0.137168	0.214666	-0.783007	-0.387922	-0.660995	-0.884045
3497	0.000000	0.000000	0.000000	0.137159	0.214652	-0.782956	-0.387922	-0.660995	-0.884045
3498	0.000000	0.000000	0.000000	0.136823	0.214728	-0.782965	-0.387684	-0.660618	-0.885419
3499	0.000000	0.000000	0.000000	0.153793	0.241700	-0.881163	-0.387446	-0.660240	-0.886792
3500	0.000000	0.000000	0.000000	0.136628	0.215026	-0.783783	-0.387446	-0.660240	-0.886792
3501	0.000000	0.000000	0.000000	0.153372	0.241718	-0.880926	-0.387210	-0.659863	-0.888167
3502	0.000000	0.000000	0.000000	0.153178	0.242094	-0.881998	-0.386973	-0.659485	-0.889541
3503	0.000000	0.000000	0.000000	0.143132	0.226217	-0.824154	-0.386973	-0.659485	-0.889541
3504	0.000000	0.000000	0.000000	0.158824	0.251373	-0.915645	-0.386737	-0.659107	-0.890916
3505	0.000000	0.000000	0.000000	0.152319	0.242103	-0.881428	-0.386502	-0.658729	-0.892290
3506	0.000000	0.000000	0.000000	0.152263	0.242014	-0.881106	-0.386502	-0.658729	-0.892290
3507	0.000000	0.000000	0.000000	0.152140	0.242506	-0.882596	-0.386268	-0.658350	-0.893666
3508	0.000000	0.000000	0.000000	0.168801	0.269447	-0.980477	-0.386033	-0.657972	-0.895041
3509	0.000000	0.000000	0.000000	0.168507	0.269744	-0.981226	-0.385800	-0.657593	-0.896417
3510	0.000000	0.000000	0.000000	0.172955	0.277261	-1.008395	-0.385567	-0.657214	-0.897793
3511	0.000000	0.000000	0.000000	0.168085	0.269839	-0.981235	-0.385567	-0.657214	-0.897793
3512	0.000000	0.000000	0.000000	0.167801	0.270155	-0.982048	-0.385334	-0.656835	-0.899170
3513	0.000000	0.000000	0.000000	0.172201	0.277636	-1.009072	-0.385102	-0.656455	-0.900547
3514	0.000000	0.000000	0.000000	0.183972	0.297467	-1.080780	-0.384871	-0.656076	-0.901924
3515	0.000000	0.000000	0.000000	0.183697	0.297879	-1.081909	-0.384640	-0.655696	-0.903301
3516	0.000000	0.000000	0.000000	0.171466	0.278045	-1.009871	-0.384640	-0.655696	-0.903301
3517	0.000000	0.000000	0.000000	0.171096	0.278247	-1.010260	-0.384409	-0.655316	-0.904679
3518	0.000000	0.000000	0.000000	0.182530	0.297702	-1.080529	-0.384180	-0.654935	-0.906057
3519	0.000000	0.000000	0.000000	0.185815	0.303499	-1.101385	-0.383950	-0.654555	-0.907435
3520	0.000000	0.000000	0.000000	0.185475	0.303824	-1.102186	-0.383722	-0.654174	-0.908814
3521	0.000000	0.000000	0.000000	0.200606	0.329089	-1.193639	-0.383493	-0.653793	-0.910193
3522	0.000000	0.000000	0.000000	0.197744	0.325814	-1.181158	-0.383266	-0.653412	-0.911572
3523	0.000000	0.000000	0.000000	0.199850	0.329766	-1.195279	-0.383039	-0.653030	-0.912952
3524	0.000000	0.000000	0.000000	0.199443	0.330058	-1.195932	-0.382812	-0.652649	-0.914332
3525	0.000000	0.000000	0.000000	0.196795	0.326153	-1.181583	-0.382812	-0.652649	-0.914332
3526	0.000000	0.000000	0.000000	0.198726	0.329838	-1.194730	-0.382586	-0.652267	-0.915712
3527	0.000000	0.000000	0.000000	0.195613	0.326105	-1.180608	-0.382361	-0.651885	-0.917093
3528	0.000000	0.000000	0.000000	0.211055	0.353411	-1.278812	-0.381911	-0.651120	-0.919854
3529	0.000000	0.000000	0.000000	0.194646	0.326416	-1.180930	-0.381911	-0.651120	-0.919854
3530	0.000000	0.000000	0.000000	0.197048	0.330934	-1.197071	-0.381688	-0.650738	-0.921236
3531	0.000000	0.000000	0.000000	0.241591	0.408162	-1.475424	-0.381020	-0.649588	-0.925382
3532	0.000000	0.000000	0.000000	0.225922	0.382259	-1.381554	-0.381020	-0.649588	-0.925382
3533	0.000000	0.000000	0.000000	0.225640	0.382351	-1.381654	-0.380798	-0.649205	-0.926765
3534	0.000000	0.000000	0.000000	0.224736	0.382531	-1.381600	-0.380577	-0.648821	-0.928148
3535	0.000000	0.000000	0.000000	0.224459	0.382634	-1.381737	-0.380356	-0.648437	-0.929531
3536	0.000000	0.000000	0.000000	0.223934	0.382887	-1.382182	-0.380136	-0.648053	-0.930914
3537	0.000000	0.000000	0.000000	0.222746	0.382580	-1.380373	-0.379917	-0.647669	-0.932298
3538	0.000000	0.000000	0.000000	0.222055	0.382547	-1.379786	-0.379698	-0.647284	-0.933682
3539	0.000000	0.000000	0.000000	0.253576	0.438177	-1.579898	-0.379262	-0.646514	-0.936452
3540	0.000000	0.000000	0.000000	0.252965	0.438450	-1.580348	-0.379045	-0.646129	-0.937837
3541	0.000000	0.000000	0.000000	0.250569	0.434961	-1.567507	-0.378828	-0.645743	-0.939222
3542	0.000000	0.000000	0.000000	0.249962	0.435230	-1.567946	-0.378612	-0.645358	-0.940608
3543	0.000000	0.000000	0.000000	0.248880	0.436006	-1.569678	-0.378181	-0.644586	-0.943380
3544	0.000000	0.000000	0.000000	0.263173	0.461754	-1.662094	-0.377967	-0.644199	-0.944767
3545	0.000000	0.000000	0.000000	0.248990	0.440926	-1.585514	-0.377540	-0.643426	-0.947541
3546	0.000000	0.000000	0.000000	0.246961	0.438011	-1.574766	-0.377327	-0.643039	-0.948928
3547	-0.003220	-0.005875	0.021058	0.260450	0.462654	-1.663083	-0.377115	-0.642652	-0.950316
3548	-0.030540	-0.055952	0.200461	0.273831	0.488696	-1.755804	-0.376692	-0.641877	-0.953092
3549	-0.044146	-0.081011	0.290192	0.276639	0.496023	-1.781224	-0.376481	-0.641489	-0.954481
3550	-0.071250	-0.131172	0.469712	0.286311	0.514977	-1.848665	-0.376062	-0.640713	-0.957259
3551	-0.084748	-0.156273	0.559502	0.290105	0.524262	-1.881043	-0.375853	-0.640324	-0.958649
3552	-0.111635	-0.206516	0.739138	0.304140	0.552231	-1.980393	-0.375437	-0.639547	-0.961429
3553	-0.138379	-0.256815	0.918852	0.312053	0.568398	-2.037680	-0.375023	-0.638768	-0.964210
3554	-0.151697	-0.281986	1.008739	0.296344	0.542357	-1.943343	-0.374817	-0.638379	-0.965601
3555	-0.178223	-0.332368	1.188569	0.315158	0.580478	-2.078534	-0.374406	-0.637599	-0.968385
3556	-0.217742	-0.408046	1.458459	0.335636	0.621177	-2.223140	-0.373795	-0.636428	-0.972561
3557	-0.217742	-0.408046	1.458459	0.321161	0.595340	-2.130311	-0.373795	-0.636428	-0.972561
3558	-0.243907	-0.458567	1.638482	0.319568	0.596215	-2.132004	-0.373390	-0.635646	-0.975347
3559	-0.256935	-0.483849	1.728523	0.318699	0.596520	-2.132379	-0.373188	-0.635255	-0.976741
3560	-0.282882	-0.534454	1.908661	0.316999	0.597203	-2.133384	-0.372787	-0.634472	-0.979529
3561	-0.295801	-0.559777	1.998759	0.323226	0.611918	-2.184848	-0.372587	-0.634080	-0.980923
3562	-0.334339	-0.635830	2.269169	0.334632	0.638729	-2.278660	-0.371990	-0.632903	-0.985108
3563	-0.334339	-0.635830	2.269169	0.321038	0.613790	-2.189323	-0.371990	-0.632903	-0.985108
3564	-0.347112	-0.661209	2.359344	0.313079	0.599564	-2.138218	-0.371793	-0.632510	-0.986504
3565	-0.359849	-0.686602	2.449538	0.304093	0.586217	-2.089216	-0.371595	-0.632117	-0.987900
3566	-0.372549	-0.712008	2.539751	0.297181	0.573846	-2.044782	-0.371399	-0.631724	-0.989296
3567	-0.397840	-0.762863	2.720235	0.295788	0.574975	-2.047430	-0.371007	-0.630937	-0.992089
3568	-0.410431	-0.788311	2.810505	0.286069	0.559817	-1.992116	-0.370813	-0.630543	-0.993486
3569	-0.422985	-0.813774	2.900795	0.279999	0.548864	-1.952810	-0.370618	-0.630149	-0.994883
3570	-0.422985	-0.813774	2.900795	0.253166	0.497936	-1.771020	-0.370618	-0.630149	-0.994883
3571	-0.435502	-0.839250	2.991104	0.224703	0.444951	-1.581508	-0.370425	-0.629754	-0.996281
3572	-0.447983	-0.864740	3.081431	0.225505	0.448822	-1.594463	-0.370231	-0.629360	-0.997679
3573	-0.460427	-0.890244	3.171778	0.224860	0.449067	-1.594801	-0.370039	-0.628965	-0.999077
3574	-0.460427	-0.890244	3.171778	0.196175	0.393124	-1.395657	-0.370039	-0.628965	-0.999077
3575	-0.472835	-0.915762	3.262144	0.195627	0.393373	-1.396073	-0.369847	-0.628570	-1.000476
3576	-0.485205	-0.941294	3.352529	0.167230	0.338596	-1.200868	-0.369655	-0.628175	-1.001874
3577	-0.485205	-0.941294	3.352529	0.156047	0.315953	-1.120560	-0.369655	-0.628175	-1.001874
3578	-0.497539	-0.966839	3.442933	0.165836	0.336938	-1.194588	-0.369465	-0.627780	-1.003273
3579	-0.497539	-0.966839	3.442933	0.152345	0.310064	-1.099125	-0.369465	-0.627780	-1.003273
3580	-0.497539	-0.966839	3.442933	0.142335	0.289691	-1.026905	-0.369465	-0.627780	-1.003273
3581	-0.509837	-0.992399	3.533356	0.123493	0.253098	-0.896588	-0.369274	-0.627384	-1.004673
3582	-0.509837	-0.992399	3.533356	0.115576	0.236873	-0.839112	-0.369274	-0.627384	-1.004673
3583	-0.509837	-0.992399	3.533356	0.102575	0.210594	-0.745896	-0.369274	-0.627384	-1.004673
3584	-0.509837	-0.992399	3.533356	0.089622	0.184324	-0.652741	-0.369274	-0.627384	-1.004673
3585	-0.509837	-0.992399	3.533356	0.082180	0.169314	-0.599487	-0.369274	-0.627384	-1.004673
3586	-0.509837	-0.992399	3.533356	0.068372	0.141112	-0.499550	-0.369274	-0.627384	-1.004673
3587	-0.509837	-0.992399	3.533356	0.054613	0.112913	-0.399656	-0.369274	-0.627384	-1.004673
3588	-0.522097	-1.017973	3.623797	0.068119	0.141086	-0.499289	-0.369084	-0.626989	-1.006073
3589	-0.522097	-1.017973	3.623797	0.054449	0.112972	-0.399731	-0.369084	-0.626989	-1.006073
3590	-0.522097	-1.017973	3.623797	0.050827	0.105457	-0.373138	-0.369084	-0.626989	-1.006073
3591	-0.522097	-1.017973	3.623797	0.040777	0.084754	-0.299837	-0.369084	-0.626989	-1.006073
3592	-0.522097	-1.017973	3.623797	0.038065	0.079117	-0.279894	-0.369084	-0.626989	-1.006073
3593	-0.522097	-1.017973	3.623797	0.025358	0.052801	-0.186763	-0.369084	-0.626989	-1.006073
3594	-0.522097	-1.017973	3.623797	0.027109	0.056445	-0.199654	-0.369084	-0.626989	-1.006073
3595	-0.522097	-1.017973	3.623797	0.013584	0.028334	-0.100204	-0.369084	-0.626989	-1.006073
3596	-0.522097	-1.017973	3.623797	0.012683	0.026455	-0.093561	-0.369084	-0.626989	-1.006073
3597	-0.522097	-1.017973	3.623797	0.013553	0.028269	-0.099975	-0.369084	-0.626989	-1.006073
3598	-0.522097	-1.017973	3.623797	0.013509	0.028177	-0.099649	-0.369084	-0.626989	-1.006073
3599	-0.522097	-1.017973	3.623797	0.013502	0.028162	-0.099597	-0.369084	-0.626989	-1.006073
3600	-0.522097	-1.017973	3.623797	0.013558	0.028280	-0.100014	-0.369084	-0.626989	-1.006073
3601	-0.522097	-1.017973	3.623797	0.012657	0.026401	-0.093367	-0.369084	-0.626989	-1.006073
3602	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3603	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3604	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3605	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3606	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3607	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3608	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3609	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3610	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3611	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3612	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3613	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3614	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3615	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3616	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3617	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3618	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3619	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3620	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3621	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3622	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3623	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3624	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3625	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3626	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3627	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3628	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3629	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3630	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3631	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3632	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3633	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
3634	-0.522097	-1.017973	3.623797	0.000000	0.000000	0.000000	-0.369084	-0.626989	-1.006073
